id,country,location,name,lat,lng
PLLBA,PL,LBA,Lubasz,52.51,16.31
PLLBB,PL,LBB,Lubna,52.02,21.07
PLLBC,PL,LBC,Lubicz,53.01,18.45
PLLBI,PL,LBI,Lubiecin,51.53,15.52
PLLBK,PL,LBK,Lubsko,51.48,14.58
PLLBM,PL,LBM,Lubomia,50.03,18.19
PLLBN,PL,LBN,Luban,54.07,18.1
PLLBO,PL,LBO,Lubon,52.2,16.53
PLLBR,PL,LBR,Lubartow,51.46,22.6
PLLBS,PL,LBS,Lubiszewo,54.41,18.43
PLLBU,PL,LBU,Leszno Gorne,51.29,15.38
PLLBW,PL,LBW,Lubycza Królewska,50.2,23.32
PLLBZ,PL,LBZ,Lubiszewo,54.1,19.01
PLLCJ,PL,LCJ,Lódz Wladyslaw Reymont Apt,51.43,19.24
PLLCW,PL,LCW,Lochowice,53.08,17.49
PLLCZ,PL,LCZ,Lubaczow,50.1,23.08
PLLDA,PL,LDA,Lososina Dolna,49.45,20.37
PLLDG,PL,LDG,Gostków,51.58,18.59
PLLDK,PL,LDK,Sleszyn,52.12,19.43
PLLDN,PL,LDN,Ladna,50.01,21.05
PLLDO,PL,LDO,Ligota Dolna,50.29,18.08
PLLDS,PL,LDS,Ludzisko,52.44,18.1
PLLDW,PL,LDW,Ludwin,51.21,22.55
PLLEA,PL,LEA,Leba,54.45,17.33
PLLEB,PL,LEB,Lebork,54.33,17.45
PLLED,PL,LED,Ledowo,54.17,18.45
PLLEG,PL,LEG,Legnica,51.2,16.16
PLLEJ,PL,LEJ,Lekawica,49.58,21.04
PLLEK,PL,LEK,Lezajsk,50.15,22.25
PLLEO,PL,LEO,Lesko,49.27,22.19
PLLES,PL,LES,Lesna,51.01,15.16
PLLEZ,PL,LEZ,Leszno,53.47,20.53
PLLGE,PL,LGE,Lodygowice,49.43,19.09
PLLGO,PL,LGO,Legionowo,52.24,20.55
PLLGP,PL,LGP,Legnickie Pole,51.09,16.15
PLLGW,PL,LGW,Legowo,54.13,18.39
PLLIA,PL,LIA,Lipka,53.29,17.15
PLLIB,PL,LIB,Libiaz,50.06,19.19
PLLIG,PL,LIG,Lisia Gora,51.54,17.13
PLLIN,PL,LIN,Lipnica,54,17.24
PLLIO,PL,LIO,Lapino,54.18,18.26
PLLIP,PL,LIP,Lipno,52.5,19.12
PLLIR,PL,LIR,Lipce Reymontowskie,51.53,19.56
PLLIS,PL,LIS,Lisków,51.5,18.24
PLLIW,PL,LIW,Lidzbark Warminski,54.07,20.34
PLLK5,PL,LK5,Stolno,53.19,18.31
PLLKA,PL,LKA,Leka,51.13,18.07
PLLKC,PL,LKC,Leknica,51.32,14.46
PLLKK,PL,LKK,Lipinki Luzyckie,51.38,15
PLLKO,PL,LKO,Lyszkowice,50.11,20.13
PLLKS,PL,LKS,Lwowek Slaski,51.07,15.35
PLLKW,PL,LKW,Luków,51.55,22.23
PLLLN,PL,LLN,Lubiana,54.07,17.53
PLLMA,PL,LMA,Limanowa,49.42,20.26
PLLNA,PL,LNA,Lubenia,49.56,21.57
PLLNC,PL,LNC,Lancuchów,51.16,22.56
PLLND,PL,LND,Niedrzwica Duza,51.07,22.24
PLLNI,PL,LNI,Lambinowice,50.32,17.34
PLLNK,PL,LNK,Lipnik,50.44,21.29
PLLOB,PL,LOB,Lobez,53.38,15.37
PLLOC,PL,LOC,Lochów,52.31,21.43
PLLOD,PL,LOD,Lodz,51.45,19.28
PLLOE,PL,LOE,Lowce,49.56,22.44
PLLOK,PL,LOK,Lomianki,52.2,20.53
PLLON,PL,LON,Leoncin,52.24,20.33
PLLOP,PL,LOP,Lopuszno,50.57,20.15
PLLOS,PL,LOS,Losice,52.13,22.43
PLLOW,PL,LOW,Lowicz,52.1,19.94
PLLPE,PL,LPE,Lipie,51.53,17.08
PLLPI,PL,LPI,Lipie,50.51,19.31
PLLPN,PL,LPN,Lipiany,53,14.58
PLLPO,PL,LPO,Lipowa,53.45,18.08
PLLPW,PL,LPW,Leka Opatowska,51.13,18.06
PLLPY,PL,LPY,Lapy,52.59,22.52
PLLRK,PL,LRK,Krosniewice,52.15,19.11
PLLSI,PL,LSI,Jankowo,53.5,20.19
PLLSK,PL,LSK,Lask,51.35,19.08
PLLSN,PL,LSN,Labiszyn,52.57,17.56
PLLSO,PL,LSO,Laszczów,50.32,23.43
PLLSW,PL,LSW,Lesznowola,52.05,20.57
PLLSZ,PL,LSZ,Laszki,50.01,22.54
PLLTK,PL,LTK,Lutomiersk,51.45,19.12
PLLTY,PL,LTY,Lutynia,51.08,16.47
PLLUA,PL,LUA,Lukta,53.49,20.05
PLLUB,PL,LUB,Lubawa,53.5,19.74
PLLUC,PL,LUC,Lubliniec,50.4,18.41
PLLUH,PL,LUH,Lubochnia,51.37,20.04
PLLUI,PL,LUI,Lulinek,52.34,16.42
PLLUK,PL,LUK,Ludwikowice Klodzkie,50.37,16.28
PLLUL,PL,LUL,Lublin,51.25,22.57
PLLUM,PL,LUM,Lulemino,54.21,17
PLLUN,PL,LUN,Lubin,51.23,16.12
PLLUT,PL,LUT,Trzebieszow,51.59,22.33
PLLUU,PL,LUU,Janowiec,51.2,21.53
PLLUZ,PL,LUZ,Lubiszyn,52.46,14.56
PLLWA,PL,LWA,Lukowa,50.2,22.22
PLLWI,PL,LWI,Loniow,50.34,21.31
PLLWK,PL,LWK,Lubawka,50.7,16
PLLWM,PL,LWM,Ilów,52.2,20.02
PLLWO,PL,LWO,Lisewo,53.46,22.4
PLLWY,PL,LWY,Lowyn,52.3,15.55
PLLWZ,PL,LWZ,Lowiczek,52.45,18.47
PLLYS,PL,LYS,Lysomice,53.05,18.37
PLLZA,PL,LZA,Loza,54,19.08
PLLZC,PL,LZC,Leczna,51.17,22.52
PLLZD,PL,LZD,Ladek Zdrój,50.21,16.53
PLLZG,PL,LZG,Laziska Gorne,50.09,18.51
PLLZN,PL,LZN,Leszno,51.51,16.34
PLLZO,PL,LZO,Luzino,54.34,18.06
PLLZW,PL,LZW,Laskarzew,51.47,21.35
PLLZX,PL,LZX,Lubzina,50.03,21.31
PLLZY,PL,LZY,Leczyca,52.03,19.12
PLM5A,PL,M5A,Wielki Dól,50.19,20.02
PLM9Z,PL,M9Z,Mszana,49.58,18.32
PLMA9,PL,MA9,Klaj,49.59,20.19
PLMAA,PL,MAA,Malaszewicze,52.02,23.31
PLMAC,PL,MAC,Maciejowice,50.3,17.08
PLMAD,PL,MAD,Maldyty,53.55,19.44
PLMAG,PL,MAG,Malkinia Górna,52.41,22.01
PLMAI,PL,MAI,Malinie,50.21,21.28
PLMAK,PL,MAK,Makow,52.86,21.1
PLMAL,PL,MAL,Malechowo,54.18,16.31
PLMAO,PL,MAO,Olszowa,49.48,20.48
PLMAR,PL,MAR,Markuszów,51.23,22.15
PLMAS,PL,MAS,Maslowice,51.06,19.48
PLMAW,PL,MAW,Malanów,51.57,18.24
PLMAZ,PL,MAZ,Mazancowice,49.52,18.59
PLMBK,PL,MBK,Miedzybrodzie Bialskie,49.47,19.12
PLMBZ,PL,MBZ,Milobadz,54.7,18.43
PLMCA,PL,MCA,Mosciska,52.17,20.52
PLMCE,PL,MCE,Mscice,54.13,16.06
PLMCW,PL,MCW,Marciszów,50.5,16.01
PLMCZ,PL,MCZ,Morzyczyn,53.21,14.55
PLMDZ,PL,MDZ,Miedzybórz,51.24,17.4
PLMED,PL,MED,Medyka,49.48,22.56
PLMEN,PL,MEN,Mecina,49.41,20.34
PLMGC,PL,MGC,Mogielnica,51.42,20.44
PLMGO,PL,MGO,Male Gacno,53.37,18.07
PLMGW,PL,MGW,Melgiew,51.13,22.47
PLMGZ,PL,MGZ,Malogoszcz,50.49,20.17
PLMHW,PL,MHW,Mlochów,52.03,20.47
PLMIA,PL,MIA,Modlinica,,
PLMIC,PL,MIC,Miechów,50.21,20.01
PLMID,PL,MID,Miedzyzdroje,53.56,14.27
PLMIE,PL,MIE,Michalowice,52.08,20.53
PLMIH,PL,MIH,Michalów,50.33,23.36
PLMIK,PL,MIK,Mikołów,50.1,18.54
PLMIL,PL,MIL,Milówka,49.34,19.05
PLMIN,PL,MIN,Minsk Mazowiecki,52.11,21.34
PLMIR,PL,MIR,Mirków,51.18,18.09
PLMIW,PL,MIW,Milkow,50.48,15.45
PLMIZ,PL,MIZ,Miedzyborow,52.04,20.3
PLMJW,PL,MJW,Milejow,51.14,22.56
PLMK9,PL,MK9,Konotopa,52.55,20.19
PLMKA,PL,MKA,Mikstat,51.32,17.58
PLMKI,PL,MKI,Marki,52.32,21.1
PLMKN,PL,MKN,Milki,53.56,21.53
PLMKO,PL,MKO,Miastko,54,16.58
PLMKW,PL,MKW,Mietków,50.59,16.39
PLMLA,PL,MLA,Mlawa,53.11,20.38
PLMLB,PL,MLB,Malbork,54.03,19.03
PLMLC,PL,MLC,Mielec,50.17,21.25
PLMLI,PL,MLI,Mikolajki,53.48,21.35
PLMLK,PL,MLK,Malankowo,53.2,18.43
PLMLN,PL,MLN,Mogilany,49.57,19.53
PLMLW,PL,MLW,Milanowek,52.13,20.68
PLMLZ,PL,MLZ,Milicz,51.53,17.27
PLMMZ,PL,MMZ,Maków Mazowiecki,52.52,21.06
PLMNI,PL,MNI,Monki,53.24,22.49
PLMNL,PL,MNL,Makolno,52.21,18.34
PLMNN,PL,MNN,Margonin,52.58,176
PLMNO,PL,MNO,Mykanów,50.55,19.12
PLMNZ,PL,MNZ,Mniszek,53.25,18.43
PLMOG,PL,MOG,Mogilno,52.4,17.58
PLMOK,PL,MOK,Morszków,52.28,22.25
PLMOR,PL,MOR,Morag,53.55,19.56
PLMOS,PL,MOS,Mosina,52.15,16.51
PLMOW,PL,MOW,Malkowo,54.24,18.2
PLMPA,PL,MPA,Miedzyrzec Podlaski,51.59,22.47
PLMPK,PL,MPK,Chelmiec,49.38,20.41
PLMPL,PL,MPL,Miejsce Piastowe,49.38,21.48
PLMPM,PL,MPM,Maków Podhalanski,49.44,19.41
PLMQ4,PL,MQ4,Ksiaz Wielki,50.26,20.08
PLMRA,PL,MRA,Mragowo,53.52,21.18
PLMRC,PL,MRC,Mroczeń,51.14,17.59
PLMRE,PL,MRE,Mrzezyno,54.09,15.18
PLMRG,PL,MRG,Miedzyrzecze Górne,49.51,18.57
PLMRO,PL,MRO,Mroków,52.02,20.52
PLMRY,PL,MRY,Marynki,52.04,19.17
PLMRZ,PL,MRZ,Mrozy,52.1,21.48
PLMSD,PL,MSD,Mszana Dolna,49.41,20.05
PLMSL,PL,MSL,Wilamowice,49.55,19.1
PLMSO,PL,MSO,Maslów,50.54,20.43
PLMSS,PL,MSS,Miasteczko Slaskie,50.29,18.56
PLMSW,PL,MSW,Mszczonów,51.59,20.31
PLMSZ,PL,MSZ,Moszczenica,51.3,19.43
PLMTK,PL,MTK,Miatsko,54.01,16.59
PLMTO,PL,MTO,Mstow,50.5,19.18
PLMTZ,PL,MTZ,Motycz,51.15,22.24
PLMUR,PL,MUR,Murowana Goslina,52.57,17
PLMWA,PL,MWA,Mrowla,50.06,21.56
PLMWC,PL,MWC,Myslachowice,50.11,19.29
PLMWE,PL,MWE,Minkowice,51.13,22.47
PLMWI,PL,MWI,Morawica,50.44,20.37
PLMWZ,PL,MWZ,Maszewo,52.34,19.37
PLMYA,PL,MYA,Muszyna,49.21,20.54
PLMYC,PL,MYC,Myslenice,49.5,19.57
PLMYL,PL,MYL,Myslowice,50.24,19.14
PLMYS,PL,MYS,Myslakowice,50.83,15.78
PLMYZ,PL,MYZ,Mysliborz,52.55,14.51
PLMZ6,PL,MZ6,Olszanka,52.09,22.4
PLMZA,PL,MZA,Mareza,53.45,18.55
PLMZD,PL,MZD,Miedzychód,52.36,15.53
PLMZE,PL,MZE,Miloszyce,51.02,17.18
PLMZG,PL,MZG,Gnatowice,50.12,20.1
PLMZK,PL,MZK,Kotun,52.11,22.04
PLMZM,PL,MZM,Mysiadlo,52.06,21.01
PLMZN,PL,MZN,Morzeszczyn,53.5,18.42
PLMZO,PL,MZO,Miszewo,54.23,18.21
PLMZR,PL,MZR,Miedziana Góra,50.57,20.34
PLMZS,PL,MZS,Sanniki,52.2,19.52
PLMZW,PL,MZW,Myszków,50.35,19.21
PLMZY,PL,MZY,Miedzylesie,50.09,16.4
PLMZZ,PL,MZZ,Miedzyrzecz,52.26,15.36
PLNAK,PL,NAK,Naklo nad Notecia,53.08,17.36
PLNAW,PL,NAW,Nadolice Wielkie,51.05,17.14
PLNCH,PL,NCH,Niechorze,54.06,15.04
PLNDA,PL,NDA,Nowa Deba,50.26,21.46
PLNDG,PL,NDG,Nowy Dwór Gdanski,54.13,19.07
PLNDZ,PL,NDZ,Nadarzyn,52.06,20.49
PLNEG,PL,NEG,Niegoslawice,51.35,15.44
PLNEK,PL,NEK,Nekla,52.22,17.25
PLNGD,PL,NGD,Nowogard,53.39,15.07
PLNHC,PL,NHC,Niechcice,51.17,19.35
PLNHW,PL,NHW,Niechanowo,52.28,17.41
PLNIB,PL,NIB,Nieborów,52.04,20.05
PLNID,PL,NID,Nidzica,53.21,20.26
PLNIE,PL,NIE,Niedomice,50.07,20.54
PLNIS,PL,NIS,Nisko,50.51,22.13
PLNIW,PL,NIW,Niwy,53.12,18.06
PLNKK,PL,NKK,Nowy Konik,52.13,21.18
PLNKZ,PL,NKZ,Nieszawa,52.5,18.54
PLNLD,PL,NLD,Nieledew,50.5,23.48
PLNLL,PL,NLL,Nasielsk,52.35,20.48
PLNMA,PL,NMA,Nowe Marzy,53.28,18.38
PLNMC,PL,NMC,Niemce,51.22,22.38
PLNML,PL,NML,Nowe Miasto Lubawskie,53.25,19.36
PLNMN,PL,NMN,Niemodlin,50.39,17.37
PLNMP,PL,NMP,Nowe Miasto nad Pilica,51.38,20.35
PLNNP,PL,NNP,Nowe Miasto nad Pilica,51.38,20.35
PLNOB,PL,NOB,Nowogrod Bobrzanski,51.47,15.13
PLNOE,PL,NOE,Nowe,53.39,18.45
PLNOG,PL,NOG,Gajecice nowe,51.1,19.03
PLNOI,PL,NOI,Nowinka,53.56,22.59
PLNOS,PL,NOS,Nowa Sól,51.48,15.43
PLNOW,PL,NOW,Nowy Port/Gdansk,54.24,18.4
PLNPL,PL,NPL,Niepolomice,50.03,20.21
PLNPZ,PL,NPZ,Niepruszewo,52.23,16.36
PLNRP,PL,NRP,Nowa Ruda,50.35,16.3
PLNSA,PL,NSA,Nowa Slupia,50.52,21.06
PLNSM,PL,NSM,Nowa Sucha,52.1,20.1
PLNST,PL,NST,Nowy Staw,54.08,19.01
PLNSW,PL,NSW,Namyslów,51.05,17.43
PLNSY,PL,NSY,Nowe Skalmierzyce,51.43,18
PLNSZ,PL,NSZ,Nowa Sarzyna,50.2,22.2
PLNTG,PL,NTG,Nowy Targ,49.29,20.02
PLNWA,PL,NWA,Nowe Warpno,53.44,14.18
PLNWB,PL,NWB,Nowa Brzeznica,51.05,19.11
PLNWC,PL,NWC,Niwnica,50.27,17.25
PLNWD,PL,NWD,Nowa Deba,50.26,21.46
PLNWG,PL,NWG,Nowy Targ,53.54,19.12
PLNWI,PL,NWI,Nowa Wies,49.54,19.13
PLNWK,PL,NWK,Nowa Wies,50.52,19.32
PLNWL,PL,NWL,Nowa Wies Leborska,54.33,17.44
PLNWS,PL,NWS,Nowy Sacz,49.38,20.43
PLNWW,PL,NWW,Nowa Wies Wroclawska,51.03,16.52
PLNWY,PL,NWY,Nowy Dwór Mazowiecki,52.25,20.43
PLNWZ,PL,NWZ,Nowogrodziec,51.12,15.24
PLNXA,PL,NXA,Mierzyn,54.07,15.53
PLNYE,PL,NYE,Nowy Swietów,50.22,17.22
PLNYS,PL,NYS,Nysa,50.28,17.2
PLNYT,PL,NYT,Nowy Tomysl,52.18,16.07
PLNZD,PL,NZD,Nedza,50.1,18.18
PLNZK,PL,NZK,Nieszawka,53.01,18.33
PLNZW,PL,NZW,Naleczow,51.17,22.12
PLOAI,PL,OAI,Omianki,,
PLOBN,PL,OBN,Oborniki,52.38,16.49
PLOBR,PL,OBR,Obrzycko,52.42,16.32
PLOBS,PL,OBS,Oborniki Slaskie,51.18,16.55
PLOCZ,PL,OCZ,Skoczow,49.48,18.48
PLODN,PL,ODN,Ochotnica Dolna,49.32,20.19
PLODO,PL,ODO,Odolanów,51.34,17.42
PLOEW,PL,OEW,Okuniew,52.16,21.18
PLOGO,PL,OGO,Ogorzeliny,53.36,17.33
PLOIE,PL,OIE,Ostrowiec,51.89,20.99
PLOJK,PL,OJK,Murow,50.52,17.57
PLOK3,PL,OK3,Okole,54,18.29
PLOKJ,PL,OKJ,Osiek Jasielski,49.38,21.29
PLOKL,PL,OKL,Oklesna,50.02,19.32
PLOKN,PL,OKN,Okonek,53.32,16.51
PLOKO,PL,OKO,Okocim,49.57,20.37
PLOKS,PL,OKS,Oksa,50.44,20.06
PLOKW,PL,OKW,Ozorków,51.58,19.17
PLOKZ,PL,OKZ,Olkusz,50.17,19.34
PLOL9,PL,OL9,Olszowa,51.18,18.04
PLOLA,PL,OLA,Olawa,50.56,17.18
PLOLB,PL,OLB,Osno Lubuskie,52.27,14.52
PLOLC,PL,OLC,Olecko,54.03,22.49
PLOLE,PL,OLE,Olesnica,51.12,17.22
PLOLK,PL,OLK,Ostrów Lubelski,51.3,22.51
PLOLN,PL,OLN,Olesno,50.53,18.25
PLOLO,PL,OLO,Osielsko,53.11,18.4
PLOLR,PL,OLR,Oltarzew,52.13,20.47
PLOLS,PL,OLS,Olsztyn,53.77,20.47
PLOLU,PL,OLU,Opole Lubelskie,51.09,21.58
PLOLW,PL,OLW,Olszowa,51.35,19.52
PLOMW,PL,OMW,Otmuchów,50.28,17.09
PLOMZ,PL,OMZ,Odrzywolek,51.51,20.5
PLOPA,PL,OPA,Opatow,50.8,21.42
PLOPL,PL,OPL,Opalenica,52.18,16.25
PLOPO,PL,OPO,Opole,50.66,17.92
PLOPR,PL,OPR,Oporów,52.15,19.33
PLOPT,PL,OPT,Opatówek,51.44,18.21
PLOPY,PL,OPY,Olpiny,49.49,21.12
PLOPZ,PL,OPZ,Opoczno,51.22,20.17
PLORL,PL,ORL,Orle,54.38,18.1
PLORN,PL,ORN,Orneta,54.11,20.13
PLORO,PL,ORO,Ornontowice,50.11,18.45
PLORW,PL,ORW,Ostrowy,52.18,19.1
PLORY,PL,ORY,Orzysz,53.49,21.57
PLORZ,PL,ORZ,Orzechowo,52.08,17.29
PLOSA,PL,OSA,Osieczna,51.54,16.41
PLOSD,PL,OSD,Osinów Dolny,52.51,14.09
PLOSE,PL,OSE,Osie,53.36,18.21
PLOSI,PL,OSI,Osieciny,52.38,18.43
PLOSJ,PL,OSJ,Ostrów Mazowiecka,52.47,21.54
PLOSM,PL,OSM,Ostromecko,53.09,18.13
PLOSN,PL,OSN,Osina,53.36,15
PLOSO,PL,OSO,Ostrowsko,49.28,20.05
PLOSR,PL,OSR,Ostrowiec Swietokrzyski,50.56,21.24
PLOSS,PL,OSS,Ostroleka,53.05,21.34
PLOST,PL,OST,Ostróda,53.42,19.59
PLOSW,PL,OSW,Oswiecim,50.02,19.16
PLOSY,PL,OSY,Olszyna,51.39,14.45
PLOSZ,PL,OSZ,Koszalin,54.19,16.17
PLOTO,PL,OTO,Otowice,53.11,18.21
PLOTW,PL,OTW,Otwock,52.06,21.17
PLOWA,PL,OWA,Owinska,52.31,16.59
PLOWK,PL,OWK,Ostrow Wielkopolski,51.64,17.81
PLOXA,PL,OXA,Strzyzow,49.52,21.48
PLOXB,PL,OXB,Sliwice,53.43,18.11
PLOXC,PL,OXC,Strzelno,52.38,18.12
PLOXD,PL,OXD,Turosn Koscielna,53.01,23.04
PLOXE,PL,OXE,Tuczno,53.11,16.09
PLOXF,PL,OXF,Kloczew,51.44,21.58
PLOXG,PL,OXG,Wolka Kosowska,52.03,20.5
PLOXH,PL,OXH,Walichnowy,51.18,18.23
PLOXI,PL,OXI,Wegrow,52.24,22.01
PLOXJ,PL,OXJ,Witkowo,52.27,17.48
PLOXK,PL,OXK,Wojnicz,49.58,20.5
PLOXL,PL,OXL,Wola Krzysztoporska,51.21,19.35
PLOXM,PL,OXM,Wysoka,53.12,17.06
PLOXO,PL,OXO,Ploxo,50.04,20.2
PLOXP,PL,OXP,Zbylitowska Gora,49.59,20.55
PLOXQ,PL,OXQ,Zator,49.59,19.27
PLOXR,PL,OXR,Zukowice,51.4,15.59
PLOXT,PL,OXT,Loziska,52.04,20.59
PLOYA,PL,OYA,Kolbudy Dolne,54.16,18.29
PLOYB,PL,OYB,Policzna,51.27,21.38
PLOYC,PL,OYC,Ksiaz Wielkopolsk,52.04,17.14
PLOYD,PL,OYD,Kulesze Koscielne,53.02,22.3
PLOYE,PL,OYE,Kowal,52.32,19.1
PLOYF,PL,OYF,Kruszow,51.35,19.34
PLOYG,PL,OYG,Lipnik,50.36,20.36
PLOYH,PL,OYH,Miejska Gorka,51.39,16.57
PLOYI,PL,OYI,Insko,53.25,15.32
PLOYJ,PL,OYJ,Miroslawiec,53.2,16.06
PLOYK,PL,OYK,Narew,52.55,23.31
PLOYL,PL,OYL,Niechlow,51.4,16.22
PLOYM,PL,OYM,Tarczyn,51.58,20.5
PLOYN,PL,OYN,Nowe Miasto nad Warta,52.05,17.25
PLOYO,PL,OYO,Nowa Wies Wielka,52.58,18.05
PLOYP,PL,OYP,Narzym,53.11,20.15
PLOYQ,PL,OYQ,Ociaz,51.43,17.56
PLOYR,PL,OYR,Partynia,50.13,21.17
PLOYS,PL,OYS,Przykona,51.59,18.37
PLOYT,PL,OYT,Przyjazn,54.19,18.24
PLOYU,PL,OYU,Konstancin-Jeziorna,52.05,21.07
PLOYV,PL,OYV,Rybie,52.01,18.12
PLOYW,PL,OYW,Rakszawa,50.09,22.15
PLOYX,PL,OYX,Siemianowice Slaskie,50.18,19.02
PLOYY,PL,OYY,Skaryszew,51.19,21.19
PLOZ3,PL,OZ3,Osiecznica,52.04,15.02
PLOZA,PL,OZA,Brzeziny,51.55,18.04
PLOZB,PL,OZB,Mieslaczkowo,53.14,19.36
PLOZC,PL,OZC,Sobienie Jeziory,51.56,21.19
PLOZD,PL,OZD,Lyski,50.07,18.24
PLOZE,PL,OZE,Orzesze,59.09,18.47
PLOZF,PL,OZF,Kargowa,52.04,15.51
PLOZH,PL,OZH,Borzytuchom,54.12,17.22
PLOZI,PL,OZI,Ozimek,50.41,18.13
PLOZJ,PL,OZJ,Czlopa,53.05,16.07
PLOZK,PL,OZK,Czerniewice,52.31,19.06
PLOZL,PL,OZL,Dobrzyca,51.52,17.36
PLOZM,PL,OZM,Ozarów Mazowiecki,52.13,20.48
PLOZN,PL,OZN,Duchnice,52.12,20.48
PLOZO,PL,OZO,Ozarów,50.53,21.4
PLOZP,PL,OZP,Ilowo,53.11,20.18
PLOZQ,PL,OZQ,Jablonna Lacka,52.28,22.26
PLOZR,PL,OZR,Ozarowice,50.28,19.03
PLOZS,PL,OZS,Jednorozec,53.09,21.03
PLOZT,PL,OZT,Jedlno,51.05,19.15
PLOZU,PL,OZU,Karczew,51.02,19.43
PLOZV,PL,OZV,Kobierno,51.43,17.29
PLOZW,PL,OZW,Ostrzeszów,51.25,17.57
PLOZX,PL,OZX,Kedrzyno,54.04,15.27
PLOZY,PL,OZY,Kukinia,54.1,15.46
PLP5W,PL,P5W,Perzów,51.17,17.49
PLPAB,PL,PAB,Pabjanice,,
PLPAC,PL,PAC,Paczkowo,52.24,17.1
PLPAD,PL,PAD,Paledzie,52.22,16.44
PLPAG,PL,PAG,Pelagia,51.42,19.08
PLPAI,PL,PAI,Pabianice,51.4,19.21
PLPAJ,PL,PAJ,Pajeczno,51.09,19
PLPAK,PL,PAK,Pakosc,52.02,23.32
PLPAL,PL,PAL,Pawlów,50.58,21.08
PLPAR,PL,PAR,Parowa,51.22,15.17
PLPAS,PL,PAS,Piaski,51.14,18.06
PLPAW,PL,PAW,Parszów,51.04,20.55
PLPAZ,PL,PAZ,Paczkow,50.27,17
PLPBA,PL,PBA,Pobiedziska,52.28,17.18
PLPBD,PL,PBD,Bedzin,50.19,19.07
PLPBE,PL,PBE,Przyborowice,50.4,21.15
PLPBI,PL,PBI,Poddebice,51.53,18.57
PLPCE,PL,PCE,Pietrzykowice,49.42,19.1
PLPCH,PL,PCH,Polchowo,54.39,18.22
PLPCI,PL,PCI,Pszczolki,54.1,18.41
PLPCK,PL,PCK,Piecki,53.45,21.2
PLPCM,PL,PCM,Pcim,49.45,19.57
PLPCW,PL,PCW,Przeclaw,53.22,14.28
PLPCZ,PL,PCZ,Pelczyce,53.02,15.17
PLPDL,PL,PDL,Podkowa Lesna,52.07,20.44
PLPDZ,PL,PDZ,Podrózna,53.15,17.03
PLPEC,PL,PEC,Pecice,52.09,20.51
PLPEL,PL,PEL,Pelplin,53.55,18.42
PLPEO,PL,PEO,Przezmierowo,52.26,16.47
PLPES,PL,PES,Piekoszów,50.53,20.28
PLPGI,PL,PGI,Podegrodzie,49.35,20.36
PLPGK,PL,PGK,Pogódki,54.01,18.19
PLPGO,PL,PGO,Potulice,53.07,17.42
PLPHN,PL,PHN,Piechcin,52.49,18.02
PLPIA,PL,PIA,Piaseczno,52.03,21.01
PLPIC,PL,PIC,Pinczyn,53.57,18.21
PLPID,PL,PID,Pilawa Dolna,50.41,16.42
PLPIE,PL,PIE,Piechowice,50.51,15.35
PLPIG,PL,PIG,Pilawa Górna,50.41,16.45
PLPIK,PL,PIK,Piotrków Kujawski,52.33,18.3
PLPIL,PL,PIL,Pila,53.14,16.73
PLPIM,PL,PIM,Piatek Maly,51.54,18.06
PLPIN,PL,PIN,Piwniczna,49.26,20.42
PLPIO,PL,PIO,Piotrkow,50.71,16.88
PLPIS,PL,PIS,Piekary Slaskie,50.23,18.57
PLPIT,PL,PIT,Piotrków Trybunalski,51.24,19.41
PLPIU,PL,PIU,Pikutkowo,52.37,18.57
PLPIW,PL,PIW,Pisarzowice,49.53,19.09
PLPIZ,PL,PIZ,Pisz,53.38,21.48
PLPKA,PL,PKA,Plebanka,52.51,18.41
PLPKI,PL,PKI,Pionki,51.28,21.26
PLPKJ,PL,PKJ,Pokój,50.54,17.5
PLPKW,PL,PKW,Prószków,50.35,17.52
PLPLC,PL,PLC,Police,53.54,14.56
PLPLE,PL,PLE,Plewiska,52.22,16.48
PLPLH,PL,PLH,Plochocin,52.12,20.42
PLPLI,PL,PLI,Pilica,50.28,19.39
PLPLK,PL,PLK,Plonsk,52.37,20.22
PLPLM,PL,PLM,Marcinkowice,49.4,20.4
PLPLO,PL,PLO,Plock,52.33,19.42
PLPLS,PL,PLS,Plesna,49.56,20.56
PLPLU,PL,PLU,Pludry,50.4,18.28
PLPLW,PL,PLW,Plawce,52.3,17.26
PLPLZ,PL,PLZ,Podleze,50.01,20.1
PLPMB,PL,PMB,Borkowo,54.18,18.36
PLPMC,PL,PMC,Pomieczyno,54.25,18.12
PLPNC,PL,PNC,Polaniec,50.26,21.17
PLPNI,PL,PNI,"Panki, Janów",50.53,18.45
PLPNS,PL,PNS,Piensk,51.15,15.03
PLPNT,PL,PNT,Poniatowice,51.14,17.33
PLPNW,PL,PNW,Polanów,54.06,16.42
PLPNY,PL,PNY,Pniewy,52.3,16.15
PLPNZ,PL,PNZ,Pinczow,50.32,20.32
PLPOA,PL,POA,Podlaski,53.06,17.48
PLPOB,PL,POB,Pobiedna,50.56,15.17
PLPOC,PL,POC,Polaniec,50.26,21.17
PLPOD,PL,POD,Podanin,52.57,16.56
PLPOE,PL,POE,Poczesna,50.43,19.08
PLPOK,PL,POK,Polska Cerekiew,50.13,18.07
PLPOL,PL,POL,Polanica-Zdrój,50.24,16.31
PLPOM,PL,POM,Pomiechówek,52.28,20.44
PLPON,PL,PON,Poronin,49.2,20
